Feature 1,Feature 2,cluster,huge_cluster_tip,huge_cluster
2.8885753,10.75714,1,low_polar+aliphatic+G+P,0.0
1.97126,10.69977,1,low_polar+aliphatic+G+P,0.0
2.071267,1.105399,3,pos_neg_charged,2.0
5.2641373,-0.48714268,9,pos,5.0
1.4257535,12.259773,1,low_polar+aliphatic+G+P,0.0
2.9690151,11.762325,1,low_polar+aliphatic+G+P,0.0
1.7232715,11.610472,1,low_polar+aliphatic+G+P,0.0
2.6216147,11.5821495,1,low_polar+aliphatic+G+P,0.0
4.968246,10.234115,1,low_polar+aliphatic+G+P,0.0
4.9551864,9.768822,1,low_polar+aliphatic+G+P,0.0
5.7334633,11.319983,1,low_polar+aliphatic+G+P,0.0
4.569751,12.6122265,1,low_polar+aliphatic+G+P,0.0
1.4233513,11.595901,1,low_polar+aliphatic+G+P,0.0
3.6473544,11.488145,1,low_polar+aliphatic+G+P,0.0
5.0393105,11.157873,1,low_polar+aliphatic+G+P,0.0
15.318954,6.966101,0,polar,1.0
6.182114,11.091216,1,low_polar+aliphatic+G+P,0.0
13.949412,15.550365,2,P,3.0
6.152122,11.673386,1,low_polar+aliphatic+G+P,0.0
3.5013132,11.835678,1,low_polar+aliphatic+G+P,0.0
1.6275781,11.797782,1,low_polar+aliphatic+G+P,0.0
5.4968653,10.746866,1,low_polar+aliphatic+G+P,0.0
5.6550083,11.677555,1,low_polar+aliphatic+G+P,0.0
4.847675,8.355881,1,low_polar+aliphatic+G+P,0.0
1.7987264,0.9237856,3,pos_neg_charged,2.0
1.8989966,11.321042,1,low_polar+aliphatic+G+P,0.0
1.1500813,0.79870045,3,pos_neg_charged,2.0
4.7381396,10.052059,1,low_polar+aliphatic+G+P,0.0
1.6562594,10.964143,1,low_polar+aliphatic+G+P,0.0
4.357861,10.877771,1,low_polar+aliphatic+G+P,0.0
2.187588,11.239124,1,low_polar+aliphatic+G+P,0.0
1.5131179,12.342147,1,low_polar+aliphatic+G+P,0.0
1.7306371,0.99057657,3,pos_neg_charged,2.0
15.556334,11.704085,12,Q,8.0
4.8545012,8.52635,1,low_polar+aliphatic+G+P,0.0
6.3448844,11.486764,1,low_polar+aliphatic+G+P,0.0
3.331368,13.602189,1,low_polar+aliphatic+G+P,0.0
4.7875147,9.415341,1,low_polar+aliphatic+G+P,0.0
4.738158,9.422098,1,low_polar+aliphatic+G+P,0.0
4.665753,10.417192,1,low_polar+aliphatic+G+P,0.0
15.509551,11.650803,12,Q,8.0
4.7252173,10.453792,1,low_polar+aliphatic+G+P,0.0
15.616591,11.779478,12,Q,8.0
4.8197703,9.435855,1,low_polar+aliphatic+G+P,0.0
2.784584,12.030492,1,low_polar+aliphatic+G+P,0.0
5.550519,10.098548,1,low_polar+aliphatic+G+P,0.0
4.551649,9.80244,1,low_polar+aliphatic+G+P,0.0
3.2596226,10.444505,1,low_polar+aliphatic+G+P,0.0
5.134148,10.725889,1,low_polar+aliphatic+G+P,0.0
4.0784316,9.592343,1,low_polar+aliphatic+G+P,0.0
4.394015,12.468731,1,low_polar+aliphatic+G+P,0.0
5.0533676,11.25523,1,low_polar+aliphatic+G+P,0.0
2.5921977,11.519424,1,low_polar+aliphatic+G+P,0.0
2.4447055,10.402379,1,low_polar+aliphatic+G+P,0.0
-1.3136722,6.9251795,10,aliphatic,6.0
3.8926404,12.476179,1,low_polar+aliphatic+G+P,0.0
2.1912818,1.0722396,3,pos_neg_charged,2.0
-1.2871293,6.8683004,10,aliphatic,6.0
1.7774547,11.218115,1,low_polar+aliphatic+G+P,0.0
2.3623233,1.4890723,3,pos_neg_charged,2.0
2.6363711,10.954941,1,low_polar+aliphatic+G+P,0.0
13.9526205,15.689396,2,P,3.0
2.0225224,10.514099,1,low_polar+aliphatic+G+P,0.0
2.852795,9.8880625,1,low_polar+aliphatic+G+P,0.0
14.156324,6.855868,0,polar,1.0
14.624605,7.5401883,0,polar,1.0
2.3654695,11.200078,1,low_polar+aliphatic+G+P,0.0
2.2987657,1.7052124,3,pos_neg_charged,2.0
12.901631,2.9920328,5,polar,1.0
3.5587554,13.4404745,1,low_polar+aliphatic+G+P,0.0
1.2845165,13.2361355,1,low_polar+aliphatic+G+P,0.0
15.845605,7.794446,0,polar,1.0
17.492062,7.0836353,0,polar,1.0
15.262251,7.0634117,0,polar,1.0
15.73754,7.570456,0,polar,1.0
3.2124646,13.16322,1,low_polar+aliphatic+G+P,0.0
6.1864805,11.26212,1,low_polar+aliphatic+G+P,0.0
5.5111003,9.981304,1,low_polar+aliphatic+G+P,0.0
5.279199,10.521414,1,low_polar+aliphatic+G+P,0.0
14.326085,15.772155,2,P,3.0
3.838903,12.5840025,1,low_polar+aliphatic+G+P,0.0
13.286308,3.4335885,5,polar,1.0
-1.3059149,7.048193,10,aliphatic,6.0
15.598043,7.8922825,0,polar,1.0
2.9217706,11.88404,1,low_polar+aliphatic+G+P,0.0
2.0771837,12.703227,1,low_polar+aliphatic+G+P,0.0
5.48541,10.66245,1,low_polar+aliphatic+G+P,0.0
6.0238214,9.765796,1,low_polar+aliphatic+G+P,0.0
14.519275,7.498083,0,polar,1.0
4.8022814,9.435237,1,low_polar+aliphatic+G+P,0.0
4.896606,10.977469,1,low_polar+aliphatic+G+P,0.0
15.680445,7.5444055,0,polar,1.0
3.8970685,11.203431,1,low_polar+aliphatic+G+P,0.0
16.59862,7.5399103,0,polar,1.0
2.6026728,0.94888574,3,pos_neg_charged,2.0
15.4003725,7.993199,0,polar,1.0
16.476719,7.2456584,0,polar,1.0
16.304436,6.5937376,0,polar,1.0
3.5425448,12.6161995,1,low_polar+aliphatic+G+P,0.0
14.930615,7.7671614,0,polar,1.0
15.14099,8.094201,0,polar,1.0
2.82114,1.4605391,3,pos_neg_charged,2.0
-2.540408,-2.8153517,11,neg,7.0
13.065529,3.374965,5,polar,1.0
2.5853496,0.738802,3,pos_neg_charged,2.0
-2.4110224,-2.902323,11,neg,7.0
4.0955577,13.845076,1,low_polar+aliphatic+G+P,0.0
4.680035,11.469871,1,low_polar+aliphatic+G+P,0.0
4.011957,12.552065,1,low_polar+aliphatic+G+P,0.0
4.4577856,10.379672,1,low_polar+aliphatic+G+P,0.0
3.9188619,8.889794,1,low_polar+aliphatic+G+P,0.0
6.408211,12.04223,1,low_polar+aliphatic+G+P,0.0
4.335243,11.84441,1,low_polar+aliphatic+G+P,0.0
5.2849965,10.475432,1,low_polar+aliphatic+G+P,0.0
15.142412,7.309224,0,polar,1.0
3.3105817,12.746181,1,low_polar+aliphatic+G+P,0.0
6.2476335,10.868558,1,low_polar+aliphatic+G+P,0.0
2.5181832,10.822695,1,low_polar+aliphatic+G+P,0.0
6.392737,9.555275,1,low_polar+aliphatic+G+P,0.0
6.486882,9.584508,1,low_polar+aliphatic+G+P,0.0
3.900788,13.478059,1,low_polar+aliphatic+G+P,0.0
3.2951486,13.724297,1,low_polar+aliphatic+G+P,0.0
2.5270529,1.1794487,3,pos_neg_charged,2.0
4.2766037,9.586669,1,low_polar+aliphatic+G+P,0.0
4.3564916,13.103687,1,low_polar+aliphatic+G+P,0.0
16.406721,6.897265,0,polar,1.0
3.9279816,13.014066,1,low_polar+aliphatic+G+P,0.0
16.514446,6.9166403,0,polar,1.0
6.107579,10.418581,1,low_polar+aliphatic+G+P,0.0
5.82985,10.858502,1,low_polar+aliphatic+G+P,0.0
14.808101,7.3616595,0,polar,1.0
-2.560581,-2.7154906,11,neg,7.0
5.7973113,11.077168,1,low_polar+aliphatic+G+P,0.0
6.2075152,10.044147,1,low_polar+aliphatic+G+P,0.0
3.8625002,12.974369,1,low_polar+aliphatic+G+P,0.0
-4.8316345,3.7558339,6,G,4.0
14.912154,7.884681,0,polar,1.0
15.794086,7.4899135,0,polar,1.0
5.466168,10.985454,1,low_polar+aliphatic+G+P,0.0
3.9589682,9.378662,1,low_polar+aliphatic+G+P,0.0
5.165705,11.771336,1,low_polar+aliphatic+G+P,0.0
14.63753,7.298689,0,polar,1.0
16.523296,6.93337,0,polar,1.0
2.3555615,9.956638,1,low_polar+aliphatic+G+P,0.0
13.014928,3.2764542,5,polar,1.0
2.7169394,10.912255,1,low_polar+aliphatic+G+P,0.0
-1.5303047,6.74415,10,aliphatic,6.0
5.4165864,-0.39988342,9,pos,5.0
12.944439,3.4427257,5,polar,1.0
4.323758,13.7362175,1,low_polar+aliphatic+G+P,0.0
15.406541,7.2074037,0,polar,1.0
3.560116,13.258724,1,low_polar+aliphatic+G+P,0.0
3.858199,13.332938,1,low_polar+aliphatic+G+P,0.0
4.1494317,14.05459,1,low_polar+aliphatic+G+P,0.0
1.614644,11.4616,1,low_polar+aliphatic+G+P,0.0
4.0622063,12.864857,1,low_polar+aliphatic+G+P,0.0
1.810734,11.090597,1,low_polar+aliphatic+G+P,0.0
3.034978,13.5181875,1,low_polar+aliphatic+G+P,0.0
4.816216,10.761916,1,low_polar+aliphatic+G+P,0.0
4.391369,12.630353,1,low_polar+aliphatic+G+P,0.0
2.4747212,10.911135,1,low_polar+aliphatic+G+P,0.0
1.4864609,10.57755,1,low_polar+aliphatic+G+P,0.0
4.7529435,11.851684,1,low_polar+aliphatic+G+P,0.0
4.9260273,12.06644,1,low_polar+aliphatic+G+P,0.0
3.6669862,12.215584,1,low_polar+aliphatic+G+P,0.0
4.3258142,11.31797,1,low_polar+aliphatic+G+P,0.0
4.4397054,11.042478,1,low_polar+aliphatic+G+P,0.0
4.0794144,12.427089,1,low_polar+aliphatic+G+P,0.0
4.6860595,12.38513,1,low_polar+aliphatic+G+P,0.0
2.895499,13.469374,1,low_polar+aliphatic+G+P,0.0
3.4019547,11.604451,1,low_polar+aliphatic+G+P,0.0
5.1111073,10.881985,1,low_polar+aliphatic+G+P,0.0
5.417045,11.367969,1,low_polar+aliphatic+G+P,0.0
4.393092,8.9834175,1,low_polar+aliphatic+G+P,0.0
4.7264276,8.875514,1,low_polar+aliphatic+G+P,0.0
5.533149,10.683288,1,low_polar+aliphatic+G+P,0.0
4.3524585,10.040625,1,low_polar+aliphatic+G+P,0.0
5.020188,11.602653,1,low_polar+aliphatic+G+P,0.0
4.649595,13.329472,1,low_polar+aliphatic+G+P,0.0
3.5363157,12.386467,1,low_polar+aliphatic+G+P,0.0
5.627708,11.4861555,1,low_polar+aliphatic+G+P,0.0
2.8836708,11.628154,1,low_polar+aliphatic+G+P,0.0
-1.227677,6.939917,10,aliphatic,6.0
15.898564,7.4641213,0,polar,1.0
16.380527,7.715085,0,polar,1.0
2.4429438,10.700905,1,low_polar+aliphatic+G+P,0.0
15.403756,8.292896,0,polar,1.0
2.4168174,12.603381,1,low_polar+aliphatic+G+P,0.0
15.647047,7.665495,0,polar,1.0
15.374626,8.260075,0,polar,1.0
15.648415,7.913197,0,polar,1.0
5.712718,9.636795,1,low_polar+aliphatic+G+P,0.0
5.59094,10.113087,1,low_polar+aliphatic+G+P,0.0
5.714449,13.289492,1,low_polar+aliphatic+G+P,0.0
-2.5443149,-2.7944381,11,neg,7.0
13.118797,3.5605297,5,polar,1.0
6.202731,10.988896,1,low_polar+aliphatic+G+P,0.0
2.2650802,12.271934,1,low_polar+aliphatic+G+P,0.0
1.1739358,0.7587766,3,pos_neg_charged,2.0
-1.249073,6.8021708,10,aliphatic,6.0
2.1323931,10.40191,1,low_polar+aliphatic+G+P,0.0
3.659103,10.691076,1,low_polar+aliphatic+G+P,0.0
-1.3130472,6.8031754,10,aliphatic,6.0
2.3732672,1.6377922,3,pos_neg_charged,2.0
5.67551,11.50093,1,low_polar+aliphatic+G+P,0.0
5.444307,13.169298,1,low_polar+aliphatic+G+P,0.0
2.1327183,12.153084,1,low_polar+aliphatic+G+P,0.0
-2.4935133,-2.9079714,11,neg,7.0
8.175835,-0.5744823,4,pos_neg_charged,2.0
5.32302,13.565254,1,low_polar+aliphatic+G+P,0.0
5.384704,-0.033172328,9,pos,5.0
13.119358,3.2407796,5,polar,1.0
5.123496,13.3980055,1,low_polar+aliphatic+G+P,0.0
15.31207,7.0322495,0,polar,1.0
4.9419947,13.3683605,1,low_polar+aliphatic+G+P,0.0
3.5544543,13.954196,1,low_polar+aliphatic+G+P,0.0
14.840849,7.111322,0,polar,1.0
11.16463,1.2783333,8,polar,1.0
6.196821,12.787916,1,low_polar+aliphatic+G+P,0.0
4.7594213,13.800267,1,low_polar+aliphatic+G+P,0.0
13.826059,16.736378,2,P,3.0
11.213338,1.1697092,8,polar,1.0
6.1853466,11.694472,1,low_polar+aliphatic+G+P,0.0
5.91202,12.582122,1,low_polar+aliphatic+G+P,0.0
2.3087542,11.904095,1,low_polar+aliphatic+G+P,0.0
4.9437065,13.479449,1,low_polar+aliphatic+G+P,0.0
4.842323,9.945833,1,low_polar+aliphatic+G+P,0.0
4.5710773,12.304853,1,low_polar+aliphatic+G+P,0.0
14.015049,16.924843,2,P,3.0
4.7420874,10.4969015,1,low_polar+aliphatic+G+P,0.0
3.9633374,8.696855,1,low_polar+aliphatic+G+P,0.0
5.0961986,13.324243,1,low_polar+aliphatic+G+P,0.0
11.2065,1.3514286,8,polar,1.0
3.8275297,10.443875,1,low_polar+aliphatic+G+P,0.0
3.6696,9.631659,1,low_polar+aliphatic+G+P,0.0
13.129074,3.4807782,5,polar,1.0
4.0788035,11.206506,1,low_polar+aliphatic+G+P,0.0
14.259113,15.666522,2,P,3.0
13.780165,16.71665,2,P,3.0
5.882899,10.421778,1,low_polar+aliphatic+G+P,0.0
13.210991,3.3802056,5,polar,1.0
14.099405,15.591738,2,P,3.0
5.2625384,-0.59736353,9,pos,5.0
4.1261487,13.446431,1,low_polar+aliphatic+G+P,0.0
3.3652902,11.287915,1,low_polar+aliphatic+G+P,0.0
3.052151,12.402099,1,low_polar+aliphatic+G+P,0.0
16.30691,7.5007553,0,polar,1.0
2.7556665,1.4660506,3,pos_neg_charged,2.0
2.8576736,12.281822,1,low_polar+aliphatic+G+P,0.0
1.7890816,0.594861,3,pos_neg_charged,2.0
3.206287,13.981615,1,low_polar+aliphatic+G+P,0.0
15.638879,7.7547574,0,polar,1.0
5.364724,11.784904,1,low_polar+aliphatic+G+P,0.0
4.222453,14.055653,1,low_polar+aliphatic+G+P,0.0
4.003899,9.757728,1,low_polar+aliphatic+G+P,0.0
2.793062,11.30952,1,low_polar+aliphatic+G+P,0.0
16.044813,7.875776,0,polar,1.0
3.8411653,13.840039,1,low_polar+aliphatic+G+P,0.0
3.7192953,13.858656,1,low_polar+aliphatic+G+P,0.0
3.4870887,12.432251,1,low_polar+aliphatic+G+P,0.0
2.2227,11.659878,1,low_polar+aliphatic+G+P,0.0
2.6614025,13.583466,1,low_polar+aliphatic+G+P,0.0
15.253289,7.117562,0,polar,1.0
3.132432,10.690877,1,low_polar+aliphatic+G+P,0.0
3.9440098,11.478686,1,low_polar+aliphatic+G+P,0.0
16.010668,7.9995914,0,polar,1.0
15.851895,6.4864163,0,polar,1.0
16.172283,8.048674,0,polar,1.0
4.386645,12.55414,1,low_polar+aliphatic+G+P,0.0
4.496303,9.520059,1,low_polar+aliphatic+G+P,0.0
6.035377,12.345827,1,low_polar+aliphatic+G+P,0.0
4.948206,10.425688,1,low_polar+aliphatic+G+P,0.0
3.7402482,10.24662,1,low_polar+aliphatic+G+P,0.0
14.915956,7.6465607,0,polar,1.0
15.566939,8.139217,0,polar,1.0
5.3725324,10.8264,1,low_polar+aliphatic+G+P,0.0
15.022216,10.482028,12,Q,8.0
2.7237043,11.098743,1,low_polar+aliphatic+G+P,0.0
3.0324864,11.305649,1,low_polar+aliphatic+G+P,0.0
5.0401597,10.2087965,1,low_polar+aliphatic+G+P,0.0
15.546641,6.8150725,0,polar,1.0
4.919075,14.192089,1,low_polar+aliphatic+G+P,0.0
3.9034548,12.565716,1,low_polar+aliphatic+G+P,0.0
2.0584216,1.3786241,3,pos_neg_charged,2.0
3.6151373,13.839795,1,low_polar+aliphatic+G+P,0.0
2.7029333,1.4600638,3,pos_neg_charged,2.0
15.985234,6.946914,0,polar,1.0
4.7167935,12.563618,1,low_polar+aliphatic+G+P,0.0
5.0608935,10.108429,1,low_polar+aliphatic+G+P,0.0
13.781641,16.647556,2,P,3.0
4.996046,12.458557,1,low_polar+aliphatic+G+P,0.0
3.3961232,11.560125,1,low_polar+aliphatic+G+P,0.0
5.4098754,11.22802,1,low_polar+aliphatic+G+P,0.0
6.0221667,10.760938,1,low_polar+aliphatic+G+P,0.0
3.17726,11.04203,1,low_polar+aliphatic+G+P,0.0
4.835212,12.9224615,1,low_polar+aliphatic+G+P,0.0
3.6588278,9.305378,1,low_polar+aliphatic+G+P,0.0
3.9572954,12.979222,1,low_polar+aliphatic+G+P,0.0
14.111771,15.621923,2,P,3.0
15.970162,6.8191066,0,polar,1.0
13.78053,15.494517,2,P,3.0
2.514504,11.734587,1,low_polar+aliphatic+G+P,0.0
2.6626577,11.44814,1,low_polar+aliphatic+G+P,0.0
2.357131,12.356249,1,low_polar+aliphatic+G+P,0.0
14.837151,8.003597,0,polar,1.0
5.2591014,13.533144,1,low_polar+aliphatic+G+P,0.0
-1.0316361,7.123938,10,aliphatic,6.0
-1.1040002,7.106207,10,aliphatic,6.0
5.396647,9.974725,1,low_polar+aliphatic+G+P,0.0
6.206461,10.421802,1,low_polar+aliphatic+G+P,0.0
3.0144715,13.630455,1,low_polar+aliphatic+G+P,0.0
3.5967193,10.839126,1,low_polar+aliphatic+G+P,0.0
6.0459714,9.312078,1,low_polar+aliphatic+G+P,0.0
4.83087,9.78247,1,low_polar+aliphatic+G+P,0.0
4.730585,10.132989,1,low_polar+aliphatic+G+P,0.0
4.373166,10.314145,1,low_polar+aliphatic+G+P,0.0
4.3038697,10.697133,1,low_polar+aliphatic+G+P,0.0
15.73446,7.504413,0,polar,1.0
6.2109027,12.719406,1,low_polar+aliphatic+G+P,0.0
3.400249,12.108934,1,low_polar+aliphatic+G+P,0.0
3.9689577,12.153063,1,low_polar+aliphatic+G+P,0.0
-1.5538148,7.1797957,10,aliphatic,6.0
5.9073954,10.696437,1,low_polar+aliphatic+G+P,0.0
13.236854,3.2205915,5,polar,1.0
5.1667995,9.399811,1,low_polar+aliphatic+G+P,0.0
4.1999307,10.773076,1,low_polar+aliphatic+G+P,0.0
5.4665146,9.395605,1,low_polar+aliphatic+G+P,0.0
6.076673,11.520004,1,low_polar+aliphatic+G+P,0.0
11.223667,1.3669659,8,polar,1.0
4.0707192,8.61692,1,low_polar+aliphatic+G+P,0.0
5.5874104,13.010238,1,low_polar+aliphatic+G+P,0.0
2.5768945,9.947497,1,low_polar+aliphatic+G+P,0.0
5.346312,12.248724,1,low_polar+aliphatic+G+P,0.0
3.8674598,11.963133,1,low_polar+aliphatic+G+P,0.0
15.530315,8.110091,0,polar,1.0
1.8516185,11.100666,1,low_polar+aliphatic+G+P,0.0
5.9544587,12.915043,1,low_polar+aliphatic+G+P,0.0
15.740372,7.85656,0,polar,1.0
5.881087,11.586093,1,low_polar+aliphatic+G+P,0.0
2.8159041,12.462449,1,low_polar+aliphatic+G+P,0.0
2.4475305,12.168666,1,low_polar+aliphatic+G+P,0.0
4.406651,12.593836,1,low_polar+aliphatic+G+P,0.0
5.661492,12.294978,1,low_polar+aliphatic+G+P,0.0
2.983523,13.458256,1,low_polar+aliphatic+G+P,0.0
4.7795672,13.003781,1,low_polar+aliphatic+G+P,0.0
2.5707672,13.306293,1,low_polar+aliphatic+G+P,0.0
15.819898,7.48218,0,polar,1.0
15.802901,8.017776,0,polar,1.0
3.5330234,12.533095,1,low_polar+aliphatic+G+P,0.0
-4.6674576,3.9129176,6,G,4.0
16.73316,7.304169,0,polar,1.0
5.986605,12.363269,1,low_polar+aliphatic+G+P,0.0
4.9044256,13.269039,1,low_polar+aliphatic+G+P,0.0
4.771319,11.972447,1,low_polar+aliphatic+G+P,0.0
4.3204355,9.763424,1,low_polar+aliphatic+G+P,0.0
13.788559,16.649094,2,P,3.0
15.316719,11.384477,12,Q,8.0
4.111138,11.015413,1,low_polar+aliphatic+G+P,0.0
13.246282,3.2850404,5,polar,1.0
4.9459414,11.751,1,low_polar+aliphatic+G+P,0.0
4.4538326,11.886499,1,low_polar+aliphatic+G+P,0.0
3.9592066,10.969732,1,low_polar+aliphatic+G+P,0.0
4.015838,9.590173,1,low_polar+aliphatic+G+P,0.0
6.1686726,10.782196,1,low_polar+aliphatic+G+P,0.0
4.6881356,13.246118,1,low_polar+aliphatic+G+P,0.0
14.7619705,7.7970204,0,polar,1.0
11.174944,1.3171422,8,polar,1.0
4.071124,12.69608,1,low_polar+aliphatic+G+P,0.0
13.110966,3.3925438,5,polar,1.0
15.766937,6.9770575,0,polar,1.0
4.829895,11.55562,1,low_polar+aliphatic+G+P,0.0
-2.5135138,-2.9282503,11,neg,7.0
-2.436745,-2.9227133,11,neg,7.0
5.322546,10.378944,1,low_polar+aliphatic+G+P,0.0
5.752077,9.989268,1,low_polar+aliphatic+G+P,0.0
4.725171,9.899365,1,low_polar+aliphatic+G+P,0.0
15.591931,7.1120787,0,polar,1.0
5.327207,-0.8758609,9,pos,5.0
14.947976,7.780478,0,polar,1.0
15.537425,11.685551,12,Q,8.0
15.469383,7.6775036,0,polar,1.0
15.038436,10.006696,12,Q,8.0
15.596144,11.761116,12,Q,8.0
16.086594,7.140693,0,polar,1.0
4.046975,9.761511,1,low_polar+aliphatic+G+P,0.0
4.855323,11.217765,1,low_polar+aliphatic+G+P,0.0
5.2501316,11.28428,1,low_polar+aliphatic+G+P,0.0
14.002853,15.714533,2,P,3.0
2.3083155,11.482799,1,low_polar+aliphatic+G+P,0.0
6.2593102,12.112382,1,low_polar+aliphatic+G+P,0.0
5.156685,10.0434065,1,low_polar+aliphatic+G+P,0.0
4.877516,9.951693,1,low_polar+aliphatic+G+P,0.0
2.114619,11.043069,1,low_polar+aliphatic+G+P,0.0
2.5353558,10.561316,1,low_polar+aliphatic+G+P,0.0
3.9246106,10.098033,1,low_polar+aliphatic+G+P,0.0
6.1769724,12.759584,1,low_polar+aliphatic+G+P,0.0
13.807016,15.599099,2,P,3.0
5.6113105,10.503577,1,low_polar+aliphatic+G+P,0.0
-1.4901187,6.800308,10,aliphatic,6.0
-1.4093455,6.891274,10,aliphatic,6.0
1.8562969,11.120303,1,low_polar+aliphatic+G+P,0.0
-1.4729772,6.81123,10,aliphatic,6.0
2.2171526,0.66271406,3,pos_neg_charged,2.0
5.6433606,10.312227,1,low_polar+aliphatic+G+P,0.0
1.4757863,12.531647,1,low_polar+aliphatic+G+P,0.0
2.582664,10.356952,1,low_polar+aliphatic+G+P,0.0
2.6893888,1.1798006,3,pos_neg_charged,2.0
4.394156,8.817205,1,low_polar+aliphatic+G+P,0.0
2.5964687,11.28573,1,low_polar+aliphatic+G+P,0.0
-1.4688823,6.7241488,10,aliphatic,6.0
2.1029837,10.422095,1,low_polar+aliphatic+G+P,0.0
5.9556155,9.920134,1,low_polar+aliphatic+G+P,0.0
4.126357,12.483586,1,low_polar+aliphatic+G+P,0.0
11.217732,1.3296154,8,polar,1.0
11.172884,1.2783914,8,polar,1.0
13.921779,15.417021,2,P,3.0
1.9990258,1.4781774,3,pos_neg_charged,2.0
3.730363,12.950609,1,low_polar+aliphatic+G+P,0.0
2.444456,1.8521601,3,pos_neg_charged,2.0
2.4533026,10.653905,1,low_polar+aliphatic+G+P,0.0
4.527201,11.617883,1,low_polar+aliphatic+G+P,0.0
2.5632927,13.831101,1,low_polar+aliphatic+G+P,0.0
2.8083942,1.5380114,3,pos_neg_charged,2.0
2.6224523,1.6122168,3,pos_neg_charged,2.0
15.238693,8.169564,0,polar,1.0
3.727262,13.645408,1,low_polar+aliphatic+G+P,0.0
4.2186537,11.632437,1,low_polar+aliphatic+G+P,0.0
14.783555,7.892885,0,polar,1.0
6.6595063,10.133956,1,low_polar+aliphatic+G+P,0.0
-1.0078651,7.1174307,10,aliphatic,6.0
13.135924,3.569189,5,polar,1.0
13.499038,3.4353511,5,polar,1.0
15.301348,8.543433,0,polar,1.0
4.743087,9.825497,1,low_polar+aliphatic+G+P,0.0
15.208839,8.539172,0,polar,1.0
16.291164,9.027162,0,polar,1.0
15.248698,8.655156,0,polar,1.0
15.068653,10.189545,12,Q,8.0
6.2343593,12.169044,1,low_polar+aliphatic+G+P,0.0
4.2569776,13.7662115,1,low_polar+aliphatic+G+P,0.0
5.3830323,14.008928,1,low_polar+aliphatic+G+P,0.0
-4.5416126,3.5510635,6,G,4.0
5.160765,11.606152,1,low_polar+aliphatic+G+P,0.0
15.673304,7.6762285,0,polar,1.0
1.679107,12.467891,1,low_polar+aliphatic+G+P,0.0
16.268417,6.758414,0,polar,1.0
5.902913,10.327684,1,low_polar+aliphatic+G+P,0.0
2.6067746,1.4342431,3,pos_neg_charged,2.0
6.1189957,11.423144,1,low_polar+aliphatic+G+P,0.0
5.1681094,9.749598,1,low_polar+aliphatic+G+P,0.0
5.8722486,9.737377,1,low_polar+aliphatic+G+P,0.0
6.25432,12.634753,1,low_polar+aliphatic+G+P,0.0
6.4822416,10.595474,1,low_polar+aliphatic+G+P,0.0
15.092306,6.7415266,0,polar,1.0
2.5447505,12.346501,1,low_polar+aliphatic+G+P,0.0
1.5633923,12.64121,1,low_polar+aliphatic+G+P,0.0
4.907226,8.552076,1,low_polar+aliphatic+G+P,0.0
15.910356,6.5409117,0,polar,1.0
15.413696,6.357138,0,polar,1.0
15.609338,6.624769,0,polar,1.0
15.746057,7.5196614,0,polar,1.0
5.345925,9.950832,1,low_polar+aliphatic+G+P,0.0
5.4596157,-0.3961733,9,pos,5.0
4.2773643,11.00433,1,low_polar+aliphatic+G+P,0.0
2.6541393,13.388572,1,low_polar+aliphatic+G+P,0.0
2.2838664,10.316262,1,low_polar+aliphatic+G+P,0.0
15.300142,7.516547,0,polar,1.0
5.86316,11.911102,1,low_polar+aliphatic+G+P,0.0
6.0866246,10.078252,1,low_polar+aliphatic+G+P,0.0
5.5448976,12.1432705,1,low_polar+aliphatic+G+P,0.0
3.863865,12.806092,1,low_polar+aliphatic+G+P,0.0
2.0723839,11.916976,1,low_polar+aliphatic+G+P,0.0
13.757229,15.792688,2,P,3.0
3.817281,9.684571,1,low_polar+aliphatic+G+P,0.0
4.877412,10.038978,1,low_polar+aliphatic+G+P,0.0
5.6188736,12.071817,1,low_polar+aliphatic+G+P,0.0
3.6968918,10.570484,1,low_polar+aliphatic+G+P,0.0
1.0774753,0.7987265,3,pos_neg_charged,2.0
2.079793,11.883868,1,low_polar+aliphatic+G+P,0.0
3.93252,10.232771,1,low_polar+aliphatic+G+P,0.0
2.2120636,10.267476,1,low_polar+aliphatic+G+P,0.0
2.898074,11.313696,1,low_polar+aliphatic+G+P,0.0
1.4340928,12.73322,1,low_polar+aliphatic+G+P,0.0
5.807163,11.186156,1,low_polar+aliphatic+G+P,0.0
5.89132,10.095581,1,low_polar+aliphatic+G+P,0.0
3.7476633,10.8343,1,low_polar+aliphatic+G+P,0.0
3.5857527,10.227467,1,low_polar+aliphatic+G+P,0.0
4.327712,12.020811,1,low_polar+aliphatic+G+P,0.0
3.161539,11.926821,1,low_polar+aliphatic+G+P,0.0
5.800958,11.607594,1,low_polar+aliphatic+G+P,0.0
4.38723,12.7091465,1,low_polar+aliphatic+G+P,0.0
4.5547676,11.067557,1,low_polar+aliphatic+G+P,0.0
1.6340047,11.471033,1,low_polar+aliphatic+G+P,0.0
1.8333375,11.450324,1,low_polar+aliphatic+G+P,0.0
3.6930668,10.156024,1,low_polar+aliphatic+G+P,0.0
1.2459991,12.566368,1,low_polar+aliphatic+G+P,0.0
2.4227936,12.283596,1,low_polar+aliphatic+G+P,0.0
5.402753,12.221044,1,low_polar+aliphatic+G+P,0.0
3.7407744,13.573152,1,low_polar+aliphatic+G+P,0.0
15.496769,7.0962434,0,polar,1.0
